ano,id_municipio,nome_municipio,produto,area_colhida_ha,producao_total,produtividade_media,valor_total_producao
2007,2211308,Valença do Piauí,Castanha de caju,1769,283.0,159.0,241.0
2007,2211506,Vera Mendes,Castanha de caju,110,11.0,100.0,8.0
2007,2211605,Vila Nova do Piauí,Castanha de caju,1820,191.0,104.0,178.0
2007,2211357,Várzea Branca,Castanha de caju,138,2.0,14.0,2.0
2007,2211407,Várzea Grande,Castanha de caju,52,26.0,500.0,20.0
2007,2211704,Wall Ferraz,Castanha de caju,431,19.0,44.0,14.0
2007,2200202,Água Branca,Castanha de caju,135,22.0,162.0,18.0
2008,2200103,Agricolândia,Castanha de caju,105,53.0,504.0,40.0
2008,2200251,Alagoinha do Piauí,Castanha de caju,7050,1132.0,160.0,906.0
2008,2200277,Alegrete do Piauí,Castanha de caju,932,354.0,379.0,283.0
2008,2200301,Alto Longá,Castanha de caju,400,128.0,320.0,102.0
2008,2200400,Altos,Castanha de caju,580,162.0,279.0,105.0
2008,2200459,Alvorada do Gurguéia,Castanha de caju,604,181.0,299.0,163.0
2008,2200509,Amarante,Castanha de caju,420,168.0,400.0,168.0
2008,2200608,Angical do Piauí,Castanha de caju,94,9.0,95.0,9.0
2008,2200806,Antônio Almeida,Castanha de caju,60,18.0,300.0,14.0
2008,2200707,Anísio de Abreu,Castanha de caju,100,18.0,180.0,15.0
2008,2200905,Aroazes,Castanha de caju,159,56.0,352.0,39.0
2008,2200954,Aroeiras do Itaim,Castanha de caju,255,89.0,349.0,67.0
2008,2201002,Arraial,Castanha de caju,82,21.0,256.0,17.0
2008,2201051,Assunção do Piauí,Castanha de caju,180,43.0,238.0,30.0
2008,2201150,Baixa Grande do Ribeiro,Castanha de caju,1500,450.0,300.0,315.0
2008,2201176,Barra D'Alcântara,Castanha de caju,12,3.0,250.0,3.0
2008,2201200,Barras,Castanha de caju,300,150.0,500.0,120.0
2008,2201309,Barreiras do Piauí,Castanha de caju,10,2.0,200.0,2.0
2008,2201408,Barro Duro,Castanha de caju,259,78.0,301.0,59.0
2008,2201507,Batalha,Castanha de caju,1145,515.0,449.0,412.0
2008,2201556,Bela Vista do Piauí,Castanha de caju,28,15.0,535.0,11.0
2008,2201572,Belém do Piauí,Castanha de caju,248,88.0,354.0,57.0
2008,2201606,Beneditinos,Castanha de caju,300,120.0,400.0,84.0
2008,2201705,Bertolínia,Castanha de caju,12,4.0,333.0,3.0
2008,2201770,Boa Hora,Castanha de caju,67,20.0,298.0,12.0
2008,2201804,Bocaina,Castanha de caju,504,106.0,210.0,85.0
2008,2201903,Bom Jesus,Castanha de caju,200,80.0,400.0,80.0
2008,2201919,Bom Princípio do Piauí,Castanha de caju,1330,665.0,500.0,532.0
2008,2201929,Bonfim do Piauí,Castanha de caju,194,47.0,242.0,40.0
2008,2201945,Boqueirão do Piauí,Castanha de caju,45,18.0,400.0,14.0
2008,2201960,Brasileira,Castanha de caju,565,128.0,226.0,102.0
2008,2201988,Brejo do Piauí,Castanha de caju,125,38.0,304.0,38.0
2008,2202000,Buriti dos Lopes,Castanha de caju,86,43.0,500.0,34.0
2008,2202026,Buriti dos Montes,Castanha de caju,230,69.0,300.0,62.0
2008,2202059,Cabeceiras do Piauí,Castanha de caju,300,120.0,400.0,84.0
2008,2202075,Cajazeiras do Piauí,Castanha de caju,89,26.0,292.0,18.0
2008,2202083,Cajueiro da Praia,Castanha de caju,171,94.0,549.0,75.0
2008,2202091,Caldeirão Grande do Piauí,Castanha de caju,34,3.0,88.0,2.0
2008,2202109,Campinas do Piauí,Castanha de caju,46,14.0,304.0,10.0
2008,2202133,Campo Grande do Piauí,Castanha de caju,3302,727.0,220.0,582.0
2008,2202174,Campo Largo do Piauí,Castanha de caju,10,3.0,300.0,2.0
2008,2202208,Campo Maior,Castanha de caju,518,248.0,478.0,198.0
2008,2202251,Canavieira,Castanha de caju,27,8.0,296.0,6.0
2008,2202307,Canto do Buriti,Castanha de caju,2825,975.0,345.0,975.0
2008,2202455,Capitão Gervásio Oliveira,Castanha de caju,9,3.0,333.0,2.0
2008,2202406,Capitão de Campos,Castanha de caju,270,92.0,340.0,74.0
2008,2202505,Caracol,Castanha de caju,332,60.0,180.0,51.0
2008,2202539,Caraúbas do Piauí,Castanha de caju,54,27.0,500.0,19.0
2008,2202554,Caridade do Piauí,Castanha de caju,5,1.0,200.0,1.0
2008,2202604,Castelo do Piauí,Castanha de caju,411,161.0,391.0,129.0
2008,2202653,Caxingó,Castanha de caju,50,25.0,500.0,18.0
2008,2202703,Cocal,Castanha de caju,4707,2354.0,500.0,1883.0
2008,2202711,Cocal de Telha,Castanha de caju,85,34.0,400.0,27.0
2008,2202729,Cocal dos Alves,Castanha de caju,3356,1678.0,500.0,1342.0
2008,2202737,Coivaras,Castanha de caju,910,227.0,249.0,148.0
2008,2202752,Colônia do Gurguéia,Castanha de caju,146,58.0,397.0,58.0
2008,2202778,Colônia do Piauí,Castanha de caju,311,106.0,340.0,74.0
2008,2202802,Conceição do Canindé,Castanha de caju,176,64.0,363.0,45.0
2008,2202851,Coronel José Dias,Castanha de caju,174,32.0,183.0,27.0
2008,2202901,Corrente,Castanha de caju,60,14.0,233.0,14.0
2008,2203107,Cristino Castro,Castanha de caju,188,65.0,345.0,65.0
2008,2203230,Currais,Castanha de caju,15,6.0,400.0,6.0
2008,2203271,Curral Novo do Piauí,Castanha de caju,13,1.0,76.0,1.0
2008,2203255,Curralinhos,Castanha de caju,120,36.0,300.0,29.0
2008,2203305,Demerval Lobão,Castanha de caju,65,26.0,400.0,21.0
2008,2203354,Dirceu Arcoverde,Castanha de caju,156,24.0,153.0,20.0
2008,2203404,Dom Expedito Lopes,Castanha de caju,3610,1263.0,349.0,1010.0
2008,2203420,Domingos Mourão,Castanha de caju,130,30.0,230.0,24.0
2008,2203503,Elesbão Veloso,Castanha de caju,1832,256.0,139.0,179.0
2008,2203602,Eliseu Martins,Castanha de caju,200,90.0,450.0,90.0
2008,2203701,Esperantina,Castanha de caju,300,144.0,480.0,115.0
2008,2203750,Fartura do Piauí,Castanha de caju,105,16.0,152.0,14.0
2008,2203800,Flores do Piauí,Castanha de caju,350,105.0,300.0,105.0
2008,2203859,Floresta do Piauí,Castanha de caju,290,87.0,300.0,61.0
2008,2203909,Floriano,Castanha de caju,3050,915.0,300.0,549.0
2008,2204006,Francinópolis,Castanha de caju,33,10.0,303.0,7.0
2008,2204105,Francisco Ayres,Castanha de caju,48,8.0,166.0,6.0
2008,2204204,Francisco Santos,Castanha de caju,7454,1416.0,189.0,1133.0
2008,2204303,Fronteiras,Castanha de caju,5,2.0,400.0,1.0
2008,2204352,Geminiano,Castanha de caju,1155,404.0,349.0,323.0
2008,2204402,Gilbués,Castanha de caju,25,4.0,160.0,4.0
2008,2204501,Guadalupe,Castanha de caju,20,4.0,200.0,3.0
2008,2204550,Guaribas,Castanha de caju,45,7.0,155.0,6.0
2008,2204600,Hugo Napoleão,Castanha de caju,123,59.0,479.0,41.0
2008,2204659,Ilha Grande,Castanha de caju,10,5.0,500.0,4.0
2008,2204709,Inhuma,Castanha de caju,2567,809.0,315.0,809.0
2008,2204808,Ipiranga do Piauí,Castanha de caju,1562,437.0,279.0,437.0
2008,2204907,Isaías Coelho,Castanha de caju,476,171.0,359.0,120.0
2008,2205003,Itainópolis,Castanha de caju,1509,483.0,320.0,362.0
2008,2205102,Itaueira,Castanha de caju,95,29.0,305.0,29.0
2008,2205151,Jacobina do Piauí,Castanha de caju,15,5.0,333.0,4.0
2008,2205201,Jaicós,Castanha de caju,5270,2108.0,400.0,1686.0
2008,2205250,Jardim do Mulato,Castanha de caju,279,139.0,498.0,125.0
2008,2205276,Jatobá do Piauí,Castanha de caju,550,220.0,400.0,165.0
2008,2205300,Jerumenha,Castanha de caju,538,135.0,250.0,108.0
2008,2205409,Joaquim Pires,Castanha de caju,120,58.0,483.0,44.0
2008,2205458,Joca Marques,Castanha de caju,75,32.0,426.0,24.0
2008,2205508,José de Freitas,Castanha de caju,290,87.0,300.0,61.0
2008,2205359,João Costa,Castanha de caju,77,6.0,77.0,4.0
2008,2205516,Juazeiro do Piauí,Castanha de caju,50,18.0,360.0,14.0
2008,2205532,Jurema,Castanha de caju,81,14.0,172.0,12.0
2008,2205557,Lagoa Alegre,Castanha de caju,85,26.0,305.0,16.0
2008,2205573,Lagoa de São Francisco,Castanha de caju,160,50.0,312.0,40.0
2008,2205565,Lagoa do Barro do Piauí,Castanha de caju,44,7.0,159.0,4.0
2008,2205581,Lagoa do Piauí,Castanha de caju,50,13.0,260.0,9.0
2008,2205599,Lagoa do Sítio,Castanha de caju,2184,874.0,400.0,743.0
2008,2205540,Lagoinha do Piauí,Castanha de caju,51,21.0,411.0,16.0
2008,2205607,Landri Sales,Castanha de caju,200,60.0,300.0,42.0
2008,2205805,Luzilândia,Castanha de caju,65,27.0,415.0,22.0
2008,2205706,Luís Correia,Castanha de caju,1754,877.0,500.0,702.0
2008,2205854,Madeiro,Castanha de caju,30,12.0,400.0,10.0
2008,2205904,Manoel Emídio,Castanha de caju,100,30.0,300.0,21.0
2008,2205953,Marcolândia,Castanha de caju,15,2.0,133.0,2.0
2008,2206001,Marcos Parente,Castanha de caju,131,39.0,297.0,31.0
2008,2206050,Massapê do Piauí,Castanha de caju,550,193.0,350.0,135.0
2008,2206100,Matias Olímpio,Castanha de caju,23,9.0,391.0,6.0
2008,2206209,Miguel Alves,Castanha de caju,130,39.0,300.0,31.0
2008,2206308,Miguel Leão,Castanha de caju,8,3.0,375.0,2.0
2008,2206357,Milton Brandão,Castanha de caju,720,205.0,284.0,164.0
2008,2206407,Monsenhor Gil,Castanha de caju,150,52.0,346.0,31.0
2008,2206506,Monsenhor Hipólito,Castanha de caju,7155,1288.0,180.0,1030.0
2008,2206605,Monte Alegre do Piauí,Castanha de caju,15,4.0,266.0,4.0
2008,2206670,Morro do Chapéu do Piauí,Castanha de caju,54,32.0,592.0,22.0
2008,2206696,Murici dos Portelas,Castanha de caju,120,60.0,500.0,36.0
2008,2206704,Nazaré do Piauí,Castanha de caju,1100,110.0,100.0,99.0
2008,2206753,Nossa Senhora de Nazaré,Castanha de caju,52,21.0,403.0,17.0
2008,2206803,Nossa Senhora dos Remédios,Castanha de caju,12,5.0,416.0,3.0
2008,2207959,Nova Santa Rita,Castanha de caju,62,19.0,306.0,13.0
2008,2206902,Novo Oriente do Piauí,Castanha de caju,239,54.0,225.0,54.0
2008,2207009,Oeiras,Castanha de caju,1803,572.0,317.0,400.0
2008,2207108,Olho D'Água do Piauí,Castanha de caju,106,42.0,396.0,29.0
2008,2207207,Padre Marcos,Castanha de caju,192,73.0,380.0,51.0
2008,2207306,Paes Landim,Castanha de caju,26,12.0,461.0,8.0
2008,2207355,Pajeú do Piauí,Castanha de caju,155,36.0,232.0,36.0
2008,2207405,Palmeira do Piauí,Castanha de caju,140,56.0,400.0,45.0
2008,2207504,Palmeirais,Castanha de caju,530,185.0,349.0,148.0
2008,2207553,Paquetá,Castanha de caju,2370,373.0,157.0,298.0
2008,2207702,Parnaíba,Castanha de caju,359,180.0,501.0,144.0
2008,2207751,Passagem Franca do Piauí,Castanha de caju,530,186.0,350.0,140.0
2008,2207777,Patos do Piauí,Castanha de caju,880,308.0,350.0,231.0
2008,2207793,Pau D'Arco do Piauí,Castanha de caju,155,47.0,303.0,28.0
2008,2207850,Pavussu,Castanha de caju,75,24.0,320.0,24.0
2008,2207900,Pedro II,Castanha de caju,1280,425.0,332.0,340.0
2008,2207934,Pedro Laurentino,Castanha de caju,55,5.0,90.0,4.0
2008,2208007,Picos,Castanha de caju,1934,541.0,279.0,433.0
2008,2208106,Pimenteiras,Castanha de caju,646,193.0,298.0,135.0
2008,2208205,Pio IX,Castanha de caju,35260,14104.0,400.0,9873.0
2008,2208304,Piracuruca,Castanha de caju,1950,487.0,249.0,390.0
2008,2208403,Piripiri,Castanha de caju,645,193.0,299.0,154.0
2008,2208502,Porto,Castanha de caju,4,1.0,250.0,1.0
2008,2208551,Porto Alegre do Piauí,Castanha de caju,2360,732.0,310.0,586.0
2008,2208601,Prata do Piauí,Castanha de caju,24,9.0,375.0,6.0
2008,2208650,Queimada Nova,Castanha de caju,31,8.0,258.0,6.0
2008,2208700,Redenção do Gurguéia,Castanha de caju,60,21.0,350.0,17.0
2008,2208809,Regeneração,Castanha de caju,100,10.0,100.0,10.0
2008,2208874,Ribeira do Piauí,Castanha de caju,35,11.0,314.0,8.0
2008,2208908,Ribeiro Gonçalves,Castanha de caju,90,18.0,200.0,14.0
2008,2209005,Rio Grande do Piauí,Castanha de caju,703,211.0,300.0,211.0
2008,2209104,Santa Cruz do Piauí,Castanha de caju,263,79.0,300.0,55.0
2008,2209153,Santa Cruz dos Milagres,Castanha de caju,983,344.0,349.0,248.0
2008,2209302,Santa Luz,Castanha de caju,74,30.0,405.0,27.0
2008,2209377,Santa Rosa do Piauí,Castanha de caju,254,50.0,196.0,35.0
2008,2209351,Santana do Piauí,Castanha de caju,345,110.0,318.0,83.0
2008,2209401,Santo Antônio de Lisboa,Castanha de caju,5902,2833.0,480.0,2266.0
2008,2209450,Santo Antônio dos Milagres,Castanha de caju,33,13.0,393.0,9.0
2008,2209500,Santo Inácio do Piauí,Castanha de caju,81,17.0,209.0,12.0
2008,2210631,Sebastião Leal,Castanha de caju,50,15.0,300.0,11.0
2008,2210656,Sigefredo Pacheco,Castanha de caju,290,137.0,472.0,110.0
2008,2210805,Simplício Mendes,Castanha de caju,115,59.0,513.0,41.0
2008,2210706,Simões,Castanha de caju,55,9.0,163.0,9.0
2008,2210904,Socorro do Piauí,Castanha de caju,114,34.0,298.0,24.0
2008,2210938,Sussuapara,Castanha de caju,91,20.0,219.0,16.0
2008,2209559,São Braz do Piauí,Castanha de caju,134,25.0,186.0,21.0
2008,2209658,São Francisco de Assis do Piauí,Castanha de caju,104,31.0,298.0,22.0
2008,2209708,São Francisco do Piauí,Castanha de caju,201,42.0,208.0,29.0
2008,2209609,São Félix do Piauí,Castanha de caju,17,7.0,411.0,5.0
2008,2209807,São Gonçalo do Piauí,Castanha de caju,180,72.0,400.0,54.0
2008,2210052,São José do Divino,Castanha de caju,383,79.0,206.0,59.0
2008,2210102,São José do Peixe,Castanha de caju,160,48.0,300.0,48.0
2008,2210201,São José do Piauí,Castanha de caju,942,246.0,261.0,197.0
2008,2209856,São João da Canabrava,Castanha de caju,930,209.0,224.0,167.0
2008,2209872,São João da Fronteira,Castanha de caju,900,211.0,234.0,169.0
2008,2209906,São João da Serra,Castanha de caju,10,4.0,400.0,3.0
2008,2209955,São João da Varjota,Castanha de caju,293,62.0,211.0,43.0
2008,2209971,São João do Arraial,Castanha de caju,10,3.0,300.0,2.0
2008,2210003,São João do Piauí,Castanha de caju,120,49.0,408.0,34.0
2008,2210300,São Julião,Castanha de caju,2390,908.0,379.0,636.0
2008,2210359,São Lourenço do Piauí,Castanha de caju,189,29.0,153.0,25.0
2008,2210375,São Luis do Piauí,Castanha de caju,50,10.0,200.0,8.0
2008,2210383,São Miguel da Baixa Grande,Castanha de caju,24,8.0,333.0,6.0
2008,2210391,São Miguel do Fidalgo,Castanha de caju,71,14.0,197.0,14.0
2008,2210409,São Miguel do Tapuio,Castanha de caju,820,320.0,390.0,240.0
2008,2210508,São Pedro do Piauí,Castanha de caju,232,93.0,400.0,70.0
2008,2210607,São Raimundo Nonato,Castanha de caju,18299,2873.0,157.0,3160.0
2008,2210953,Tamboril do Piauí,Castanha de caju,70,21.0,300.0,21.0
2008,2210979,Tanque do Piauí,Castanha de caju,158,58.0,367.0,41.0
2008,2211001,Teresina,Castanha de caju,519,135.0,260.0,95.0
2008,2211100,União,Castanha de caju,160,48.0,300.0,38.0
2008,2211209,Uruçuí,Castanha de caju,1500,450.0,300.0,360.0
2008,2211308,Valença do Piauí,Castanha de caju,1769,637.0,360.0,446.0
2008,2211506,Vera Mendes,Castanha de caju,129,39.0,302.0,27.0
2008,2211605,Vila Nova do Piauí,Castanha de caju,1870,299.0,159.0,239.0
2008,2211357,Várzea Branca,Castanha de caju,138,29.0,210.0,25.0
2008,2211407,Várzea Grande,Castanha de caju,70,35.0,500.0,35.0
2008,2211704,Wall Ferraz,Castanha de caju,506,151.0,298.0,106.0
2008,2200202,Água Branca,Castanha de caju,185,74.0,400.0,56.0
2009,2200103,Agricolândia,Castanha de caju,105,42.0,400.0,30.0
2009,2200251,Alagoinha do Piauí,Castanha de caju,7150,2860.0,400.0,2288.0
2009,2200277,Alegrete do Piauí,Castanha de caju,1032,235.0,227.0,193.0
2009,2200301,Alto Longá,Castanha de caju,400,128.0,320.0,102.0
2009,2200400,Altos,Castanha de caju,580,232.0,400.0,176.0
2009,2200459,Alvorada do Gurguéia,Castanha de caju,604,72.0,119.0,65.0
2009,2200509,Amarante,Castanha de caju,420,168.0,400.0,144.0
2009,2200608,Angical do Piauí,Castanha de caju,94,9.0,95.0,6.0
2009,2200806,Antônio Almeida,Castanha de caju,60,18.0,300.0,13.0
2009,2200707,Anísio de Abreu,Castanha de caju,100,14.0,140.0,14.0
2009,2200905,Aroazes,Castanha de caju,159,52.0,327.0,42.0
2009,2200954,Aroeiras do Itaim,Castanha de caju,260,47.0,180.0,38.0
2009,2201002,Arraial,Castanha de caju,82,21.0,256.0,16.0
2009,2201051,Assunção do Piauí,Castanha de caju,180,36.0,200.0,25.0
2009,2201150,Baixa Grande do Ribeiro,Castanha de caju,1500,450.0,300.0,306.0
2009,2201176,Barra D'Alcântara,Castanha de caju,12,3.0,250.0,2.0
2009,2201200,Barras,Castanha de caju,300,105.0,350.0,84.0
2009,2201309,Barreiras do Piauí,Castanha de caju,10,2.0,200.0,2.0
2009,2201408,Barro Duro,Castanha de caju,300,90.0,300.0,69.0
2009,2201507,Batalha,Castanha de caju,1145,309.0,269.0,247.0
2009,2201556,Bela Vista do Piauí,Castanha de caju,28,8.0,285.0,6.0
2009,2201572,Belém do Piauí,Castanha de caju,278,65.0,233.0,54.0
2009,2201606,Beneditinos,Castanha de caju,300,120.0,400.0,84.0
2009,2201705,Bertolínia,Castanha de caju,15,6.0,400.0,5.0
2009,2201770,Boa Hora,Castanha de caju,67,20.0,298.0,10.0
2009,2201804,Bocaina,Castanha de caju,522,110.0,210.0,91.0
2009,2201903,Bom Jesus,Castanha de caju,200,40.0,200.0,28.0
2009,2201919,Bom Princípio do Piauí,Castanha de caju,1450,725.0,500.0,580.0
2009,2201929,Bonfim do Piauí,Castanha de caju,194,37.0,190.0,37.0
2009,2201945,Boqueirão do Piauí,Castanha de caju,45,4.0,88.0,3.0
2009,2201960,Brasileira,Castanha de caju,565,128.0,226.0,102.0
2009,2201988,Brejo do Piauí,Castanha de caju,125,12.0,96.0,8.0
2009,2202000,Buriti dos Lopes,Castanha de caju,86,30.0,348.0,24.0
2009,2202026,Buriti dos Montes,Castanha de caju,230,25.0,108.0,18.0
2009,2202059,Cabeceiras do Piauí,Castanha de caju,300,120.0,400.0,84.0
2009,2202075,Cajazeiras do Piauí,Castanha de caju,89,21.0,235.0,15.0
2009,2202083,Cajueiro da Praia,Castanha de caju,171,66.0,385.0,53.0
2009,2202091,Caldeirão Grande do Piauí,Castanha de caju,58,18.0,310.0,14.0
2009,2202109,Campinas do Piauí,Castanha de caju,46,7.0,152.0,5.0
2009,2202133,Campo Grande do Piauí,Castanha de caju,3500,700.0,200.0,498.0
2009,2202174,Campo Largo do Piauí,Castanha de caju,10,3.0,300.0,2.0
2009,2202208,Campo Maior,Castanha de caju,518,285.0,550.0,228.0
2009,2202251,Canavieira,Castanha de caju,27,8.0,296.0,6.0
2009,2202307,Canto do Buriti,Castanha de caju,2825,294.0,104.0,279.0
2009,2202455,Capitão Gervásio Oliveira,Castanha de caju,9,1.0,111.0,1.0
2009,2202406,Capitão de Campos,Castanha de caju,270,92.0,340.0,74.0
2009,2202505,Caracol,Castanha de caju,332,49.0,147.0,49.0
2009,2202539,Caraúbas do Piauí,Castanha de caju,54,27.0,500.0,20.0
2009,2202554,Caridade do Piauí,Castanha de caju,5,1.0,200.0,1.0
2009,2202604,Castelo do Piauí,Castanha de caju,411,124.0,301.0,99.0
2009,2202653,Caxingó,Castanha de caju,50,25.0,500.0,19.0
2009,2202703,Cocal,Castanha de caju,4237,1483.0,350.0,1186.0
2009,2202711,Cocal de Telha,Castanha de caju,85,34.0,400.0,27.0
2009,2202729,Cocal dos Alves,Castanha de caju,3411,853.0,250.0,682.0
2009,2202737,Coivaras,Castanha de caju,910,319.0,350.0,223.0
2009,2202752,Colônia do Gurguéia,Castanha de caju,146,23.0,157.0,16.0
2009,2202778,Colônia do Piauí,Castanha de caju,311,53.0,170.0,37.0
2009,2202802,Conceição do Canindé,Castanha de caju,176,13.0,73.0,9.0
2009,2202851,Coronel José Dias,Castanha de caju,174,23.0,132.0,23.0
2009,2202901,Corrente,Castanha de caju,60,15.0,250.0,13.0
2009,2203107,Cristino Castro,Castanha de caju,293,61.0,208.0,43.0
2009,2203230,Currais,Castanha de caju,80,19.0,237.0,13.0
2009,2203271,Curral Novo do Piauí,Castanha de caju,3,1.0,333.0,1.0
2009,2203255,Curralinhos,Castanha de caju,120,36.0,300.0,28.0
2009,2203305,Demerval Lobão,Castanha de caju,65,26.0,400.0,19.0
2009,2203354,Dirceu Arcoverde,Castanha de caju,156,20.0,128.0,20.0
2009,2203404,Dom Expedito Lopes,Castanha de caju,3765,922.0,244.0,876.0
2009,2203420,Domingos Mourão,Castanha de caju,130,30.0,230.0,24.0
2009,2203503,Elesbão Veloso,Castanha de caju,1832,641.0,349.0,474.0
2009,2203602,Eliseu Martins,Castanha de caju,200,36.0,180.0,25.0
2009,2203701,Esperantina,Castanha de caju,300,72.0,240.0,58.0
2009,2203750,Fartura do Piauí,Castanha de caju,105,14.0,133.0,14.0
2009,2203800,Flores do Piauí,Castanha de caju,350,28.0,80.0,20.0
2009,2203859,Floresta do Piauí,Castanha de caju,290,44.0,151.0,31.0
2009,2203909,Floriano,Castanha de caju,3050,915.0,300.0,604.0
2009,2204006,Francinópolis,Castanha de caju,33,10.0,303.0,7.0
2009,2204105,Francisco Ayres,Castanha de caju,48,8.0,166.0,6.0
2009,2204154,Francisco Macedo,Castanha de caju,55,11.0,200.0,9.0
2009,2204204,Francisco Santos,Castanha de caju,7934,1357.0,171.0,1102.0
2009,2204303,Fronteiras,Castanha de caju,6,1.0,166.0,1.0
2009,2204352,Geminiano,Castanha de caju,1653,231.0,139.0,182.0
2009,2204402,Gilbués,Castanha de caju,25,5.0,200.0,5.0
2009,2204501,Guadalupe,Castanha de caju,20,4.0,200.0,3.0
2009,2204550,Guaribas,Castanha de caju,45,6.0,133.0,6.0
2009,2204600,Hugo Napoleão,Castanha de caju,123,49.0,398.0,31.0
2009,2204659,Ilha Grande,Castanha de caju,10,5.0,500.0,4.0
2009,2204709,Inhuma,Castanha de caju,2567,963.0,375.0,751.0
2009,2204808,Ipiranga do Piauí,Castanha de caju,1562,469.0,300.0,371.0
2009,2204907,Isaías Coelho,Castanha de caju,491,70.0,142.0,57.0
2009,2205003,Itainópolis,Castanha de caju,1604,224.0,139.0,196.0
2009,2205102,Itaueira,Castanha de caju,95,9.0,94.0,6.0
2009,2205151,Jacobina do Piauí,Castanha de caju,25,4.0,160.0,3.0
2009,2205201,Jaicós,Castanha de caju,5425,282.0,51.0,243.0
2009,2205250,Jardim do Mulato,Castanha de caju,280,70.0,250.0,47.0
2009,2205276,Jatobá do Piauí,Castanha de caju,550,220.0,400.0,165.0
2009,2205300,Jerumenha,Castanha de caju,538,135.0,250.0,100.0
2009,2205409,Joaquim Pires,Castanha de caju,200,48.0,240.0,36.0
2009,2205458,Joca Marques,Castanha de caju,75,19.0,253.0,14.0
2009,2205508,José de Freitas,Castanha de caju,290,87.0,300.0,61.0
2009,2205359,João Costa,Castanha de caju,77,23.0,298.0,14.0
2009,2205516,Juazeiro do Piauí,Castanha de caju,50,18.0,360.0,14.0
2009,2205532,Jurema,Castanha de caju,81,11.0,135.0,11.0
2009,2205557,Lagoa Alegre,Castanha de caju,85,26.0,305.0,18.0
2009,2205573,Lagoa de São Francisco,Castanha de caju,160,50.0,312.0,40.0
2009,2205565,Lagoa do Barro do Piauí,Castanha de caju,44,7.0,159.0,4.0
2009,2205581,Lagoa do Piauí,Castanha de caju,50,18.0,360.0,14.0
2009,2205599,Lagoa do Sítio,Castanha de caju,2184,743.0,340.0,617.0
2009,2205540,Lagoinha do Piauí,Castanha de caju,51,21.0,411.0,15.0
2009,2205607,Landri Sales,Castanha de caju,150,45.0,300.0,27.0
2009,2205805,Luzilândia,Castanha de caju,65,19.0,292.0,15.0
2009,2205706,Luís Correia,Castanha de caju,1754,614.0,350.0,491.0
2009,2205854,Madeiro,Castanha de caju,30,12.0,400.0,10.0
2009,2205904,Manoel Emídio,Castanha de caju,100,30.0,300.0,20.0
2009,2205953,Marcolândia,Castanha de caju,15,5.0,333.0,4.0
2009,2206001,Marcos Parente,Castanha de caju,70,21.0,300.0,14.0
2009,2206050,Massapê do Piauí,Castanha de caju,605,214.0,353.0,184.0
2009,2206100,Matias Olímpio,Castanha de caju,23,9.0,391.0,6.0
2009,2206209,Miguel Alves,Castanha de caju,130,39.0,300.0,23.0
2009,2206308,Miguel Leão,Castanha de caju,8,3.0,375.0,2.0
2009,2206357,Milton Brandão,Castanha de caju,720,205.0,284.0,164.0
2009,2206407,Monsenhor Gil,Castanha de caju,150,52.0,346.0,41.0
2009,2206506,Monsenhor Hipólito,Castanha de caju,7305,1479.0,202.0,1239.0
2009,2206605,Monte Alegre do Piauí,Castanha de caju,200,53.0,265.0,47.0
2009,2206670,Morro do Chapéu do Piauí,Castanha de caju,54,16.0,296.0,11.0
2009,2206696,Murici dos Portelas,Castanha de caju,120,60.0,500.0,44.0
2009,2206704,Nazaré do Piauí,Castanha de caju,1100,220.0,200.0,180.0
2009,2206720,Nazária,Castanha de caju,97,29.0,298.0,19.0
2009,2206753,Nossa Senhora de Nazaré,Castanha de caju,52,21.0,403.0,17.0
2009,2206803,Nossa Senhora dos Remédios,Castanha de caju,12,5.0,416.0,3.0
2009,2207959,Nova Santa Rita,Castanha de caju,62,4.0,64.0,3.0
2009,2206902,Novo Oriente do Piauí,Castanha de caju,239,96.0,401.0,84.0
2009,2206951,Novo Santo Antônio,Castanha de caju,40,22.0,550.0,18.0
2009,2207009,Oeiras,Castanha de caju,1803,429.0,237.0,300.0
2009,2207108,Olho D'Água do Piauí,Castanha de caju,106,42.0,396.0,30.0
2009,2207207,Padre Marcos,Castanha de caju,260,40.0,153.0,36.0
2009,2207306,Paes Landim,Castanha de caju,26,5.0,192.0,4.0
2009,2207355,Pajeú do Piauí,Castanha de caju,155,18.0,116.0,13.0
2009,2207405,Palmeira do Piauí,Castanha de caju,140,28.0,200.0,20.0
2009,2207504,Palmeirais,Castanha de caju,530,185.0,349.0,139.0
2009,2207553,Paquetá,Castanha de caju,2380,500.0,210.0,400.0
2009,2207702,Parnaíba,Castanha de caju,359,180.0,501.0,144.0
2009,2207751,Passagem Franca do Piauí,Castanha de caju,530,186.0,350.0,132.0
2009,2207777,Patos do Piauí,Castanha de caju,975,122.0,125.0,95.0
2009,2207793,Pau D'Arco do Piauí,Castanha de caju,155,54.0,348.0,41.0
2009,2207850,Pavussu,Castanha de caju,77,10.0,129.0,7.0
2009,2207900,Pedro II,Castanha de caju,1280,425.0,332.0,340.0
2009,2207934,Pedro Laurentino,Castanha de caju,55,2.0,36.0,2.0
2009,2208007,Picos,Castanha de caju,2133,469.0,219.0,385.0
2009,2208106,Pimenteiras,Castanha de caju,646,207.0,320.0,145.0
2009,2208205,Pio IX,Castanha de caju,35420,8500.0,239.0,7140.0
